0.0130718954248366,0.00326797385620915,0.00326797385620915,0.00108932461873638,0
0.117647058823529,0.0337690631808279,0.0740740740740741,0.0315904139433551,0.00435729847494553
0.0740740740740741,0.0501089324618736,0.186274509803922,0.152505446623094,0.0631808278867102
0.0261437908496732,0.0130718954248366,0.0392156862745098,0.0588235294117647,0.0501089324618736
0,0,0,0.00108932461873638,0.00326797385620915
0,0,0,0,0
0,0,0,0,0
0.232432432432432,0.0994594594594595,0.301621621621622,0.244324324324324,0.122162162162162
0,0,0,0,0
0,0,0,0,0
0,0,0.00218579234972678,0,0
0.0448087431693989,0.0163934426229508,0.0655737704918033,0.0207650273224044,0.0163934426229508
0.184699453551913,0.0819672131147541,0.224043715846995,0.214207650273224,0.0983606557377049
0.00327868852459016,0.00109289617486339,0.0109289617486339,0.00765027322404372,0.00655737704918033
0,0,0,0,0.00109289617486339
0,0,0,0,0
0.130810810810811,0.0356756756756757,0.052972972972973,0.0389189189189189,0.0140540540540541
0.0832432432432432,0.0572972972972973,0.224864864864865,0.188108108108108,0.0702702702702703
0.0183783783783784,0.00648648648648649,0.0237837837837838,0.0172972972972973,0.0378378378378378
0,0,0,0,0
0,0,0,0,0
0.0844155844155844,0.0194805194805195,0.109307359307359,0.0357142857142857,0.025974025974026
0.148268398268398,0.0800865800865801,0.191558441558442,0.208874458874459,0.0963203463203463
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0594594594594595,0.0183783783783784,0.067027027027027,0.0291891891891892,0.0108108108108108
0.152432432432432,0.0756756756756757,0.220540540540541,0.192432432432432,0.0962162162162162
0.0205405405405405,0.00540540540540541,0.0140540540540541,0.0227027027027027,0.0151351351351351
0,0,0,0,0
